survey,village,adjmatrix_key,HHnum_in_village,hhid,hohreligion,castesubcaste,rooftype1,rooftype2,rooftype3,rooftype4,rooftype5,rooftypeoth,room_no,bed_no,electricity,latrine,ownrent,hhSurveyed,leader
2016-07-09,25,74,74,25074,HINDUISM,,0,1,0,0,0,,4,3,"Yes, Government",None,RENTED,1,0
2016-07-23,25,75,75,25075,HINDUISM,,0,0,1,0,0,,3,1,"Yes, Government",None,RENTED,1,0
2016-07-26,25,76,76,25076,HINDUISM,,0,0,1,0,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-15,25,77,77,25077,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,1,0
2016-07-23,25,78,78,25078,HINDUISM,,0,0,0,0,1,,2,1,"Yes, Private",None,RENTED,0,0
2016-07-15,25,79,79,25079,HINDUISM,,0,0,1,0,0,,3,1,"Yes, Private",None,RENTED,1,0
2016-07-15,25,80,80,25080,HINDUISM,,0,0,1,0,0,,2,2,"Yes, Private",Owned,RENTED,1,0
2016-07-05,25,81,81,25081,HINDUISM,,0,0,0,0,1,,4,5,"Yes, Private",Owned,RENTED,1,1
2016-07-22,25,82,82,25082,HINDUISM,,0,0,1,0,0,,3,1,"Yes, Private",None,RENTED,0,0
2016-07-17,25,83,83,25083,HINDUISM,,0,0,1,0,0,,2,3,"Yes, Private",None,RENTED,1,0
2016-07-02,25,84,84,25084,HINDUISM,,0,0,0,0,1,,8,2,"Yes, Private",Owned,RENTED,1,0
2016-07-16,25,85,85,25085,HINDUISM,,0,0,0,0,1,,3,2,"Yes, Private",Owned,RENTED,0,0
2016-07-10,25,86,86,25086,HINDUISM,,0,0,0,0,1,,5,3,"Yes, Private",Owned,RENTED,0,0
2016-07-22,25,87,87,25087,HINDUISM,,0,0,1,0,0,,2,2,"Yes, Private",Owned,RENTED,1,0
2016-07-14,25,88,88,25088,HINDUISM,,0,0,1,0,0,,5,2,"Yes, Private",Owned,RENTED,0,0
2016-07-03,25,89,89,25089,HINDUISM,,0,0,1,0,0,,4,4,"Yes, Private",Owned,RENTED,0,0
2016-07-18,25,90,90,25090,HINDUISM,,0,0,0,0,1,,8,6,"Yes, Private",Owned,RENTED,1,0
2016-07-22,25,91,91,25091,HINDUISM,,0,0,1,0,0,,1,1,"Yes, Private",None,RENTED,0,0
2016-07-20,25,92,92,25092,HINDUISM,,0,0,1,0,0,,1,0,"Yes, Private",None,RENTED,1,0
2016-07-15,25,93,93,25093,HINDUISM,,0,0,1,0,0,,3,2,"Yes, Private",Common,RENTED,0,0
2016-07-25,25,94,94,25094,HINDUISM,,0,0,1,0,0,,3,0,"Yes, Private",None,RENTED,0,0
2016-07-15,25,95,95,25095,HINDUISM,,0,0,1,0,0,,3,3,"Yes, Private",None,RENTED,1,0
2016-07-22,25,96,96,25096,HINDUISM,,0,0,0,0,1,,2,2,"Yes, Private",Owned,RENTED,1,0
2016-07-10,25,97,97,25097,HINDUISM,,0,0,1,0,0,,6,4,"Yes, Private",Owned,RENTED,0,0
2016-07-19,25,98,98,25098,HINDUISM,,0,0,1,0,0,,4,2,"Yes, Private",None,RENTED,1,0
2016-07-05,25,99,99,25099,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",Owned,RENTED,0,1
2016-07-14,25,100,100,25100,HINDUISM,,0,0,1,0,0,,7,3,"Yes, Private",Owned,RENTED,1,0
2016-07-24,25,101,101,25101,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,0,1
2016-07-21,25,102,102,25102,HINDUISM,,0,0,1,0,0,,3,4,"Yes, Government",None,RENTED,0,0
2016-07-07,25,103,103,25103,HINDUISM,,0,0,1,0,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-10,25,104,104,25104,HINDUISM,,0,0,0,0,1,,2,5,"Yes, Private",Owned,RENTED,0,0
2016-07-13,25,105,105,25105,HINDUISM,,0,0,1,0,0,,3,2,"Yes, Private",Owned,RENTED,1,0
2016-07-16,25,106,106,25106,HINDUISM,,0,0,0,0,1,,6,4,"Yes, Government",Owned,NA,1,0
2016-07-21,25,107,107,25107,HINDUISM,,0,0,1,0,0,,4,2,"Yes, Private",Owned,RENTED,0,0
2016-07-08,25,108,108,25108,HINDUISM,,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-26,25,109,109,25109,HINDUISM,,0,0,1,0,0,,4,4,"Yes, Private",None,RENTED,1,0
2016-07-19,25,110,110,25110,HINDUISM,,0,0,1,0,0,,8,2,"Yes, Private",Owned,RENTED,1,0
2016-07-08,25,111,111,25111,HINDUISM,,0,0,1,0,0,,6,4,"Yes, Private",Owned,RENTED,0,0
2016-07-25,25,112,112,25112,HINDUISM,,0,0,0,0,1,,2,3,"Yes, Private",Owned,RENTED,0,0
2016-07-12,25,113,113,25113,HINDUISM,,0,0,0,1,0,,2,1,"Yes, Private",None,RENTED,1,0
2016-07-09,25,114,114,25114,HINDUISM,,0,0,1,0,0,,3,2,"Yes, Government",None,RENTED,0,0
2016-07-12,25,115,115,25115,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-17,25,116,116,25116,HINDUISM,,0,0,1,0,0,,7,3,"Yes, Private",Owned,RENTED,1,0
2016-07-16,25,117,117,25117,HINDUISM,,0,0,0,0,0,MUD,2,1,"Yes, Government",None,RENTED,0,1
2016-07-06,25,118,118,25118,HINDUISM,,0,0,1,0,1,,6,0,"Yes, Private",None,RENTED,0,0
2016-07-16,25,119,119,25119,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-09,25,120,120,25120,HINDUISM,,0,1,0,0,0,,2,2,"Yes, Government",None,RENTED,1,0
2016-07-04,25,121,121,25121,HINDUISM,,0,0,0,0,1,,1,1,"Yes, Private",Owned,RENTED,1,0
2016-07-26,25,122,122,25122,HINDUISM,,0,0,1,0,0,,3,4,"Yes, Government",None,NA,1,0
2016-07-13,25,123,123,25123,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",None,RENTED,0,0
2016-07-11,25,124,124,25124,HINDUISM,,0,0,1,0,0,,3,0,"Yes, Private",None,RENTED,0,0
2016-07-13,25,125,125,25125,HINDUISM,,0,0,1,0,0,,4,1,"Yes, Private",Owned,RENTED,1,1
2016-07-15,25,126,126,25126,HINDUISM,,0,0,0,0,1,,1,1,"Yes, Private",Owned,RENTED,1,0
2016-07-06,25,127,127,25127,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Private",None,GIVEN BY GOVERNMENT,1,0
2016-07-04,25,128,128,25128,HINDUISM,,0,0,1,0,0,,4,2,No,Owned,LEASED,0,0
2016-07-24,25,129,129,25129,HINDUISM,,0,0,0,0,0,MUD COVERAGE,1,0,"Yes, Private",Owned,RENTED,0,0
2016-07-17,25,130,130,25130,ISLAM,,0,0,0,0,0,MUD,2,1,"Yes, Private",None,LEASED,1,0
2016-07-20,25,131,131,25131,ISLAM,,0,0,0,0,0,MUD,2,0,"Yes, Private",Owned,RENTED,1,1
2016-07-22,25,132,132,25132,HINDUISM,,0,0,1,0,0,,1,1,"Yes, Private",Owned,RENTED,1,0
2016-07-16,25,133,133,25133,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Private",Owned,RENTED,1,0
2016-07-11,25,134,134,25134,HINDUISM,,0,1,0,0,0,,3,3,"Yes, Private",None,RENTED,1,0
2016-07-05,25,135,135,25135,HINDUISM,,0,0,0,0,0,MUD,1,2,"Yes, Private",None,GIVEN BY GOVERNMENT,1,0
2016-07-21,25,136,136,25136,HINDUISM,,0,1,0,0,0,,4,3,"Yes, Private",Owned,RENTED,0,0
2016-07-12,25,137,137,25137,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Private",None,GIVEN BY GOVERNMENT,0,0
2016-07-09,25,138,138,25138,HINDUISM,,0,0,1,0,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-14,25,139,139,25139,HINDUISM,,0,0,1,0,0,,8,2,"Yes, Private",Owned,RENTED,0,0
2016-07-04,25,140,140,25140,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-08,25,141,141,25141,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-26,25,142,142,25142,HINDUISM,,0,0,0,0,1,,10,2,"Yes, Private",Owned,RENTED,1,1
2016-07-08,25,143,143,25143,HINDUISM,,0,0,1,0,0,,5,10,"Yes, Private",Owned,RENTED,0,0
2016-07-19,25,144,144,25144,HINDUISM,,0,0,1,0,0,,3,2,"Yes, Private",None,RENTED,1,0
2016-07-15,25,145,145,25145,HINDUISM,,0,0,1,0,0,,3,0,"Yes, Government",Owned,RENTED,0,0
2016-07-06,25,146,146,25146,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",None,RENTED,0,0
2016-07-12,25,147,147,25147,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Private",None,GIVEN BY GOVERNMENT,1,0
2016-07-06,25,148,148,25148,HINDUISM,,0,0,0,0,1,,5,2,"Yes, Private",Owned,RENTED,1,0
2016-07-18,25,149,149,25149,HINDUISM,,0,0,0,0,1,,3,2,"Yes, Private",Owned,RENTED,0,0
2016-07-25,25,150,150,25150,HINDUISM,,0,0,1,0,0,,2,2,"Yes, Private",None,RENTED,1,0
2016-07-23,25,151,151,25151,HINDUISM,,0,1,0,0,0,,1,0,No,None,GIVEN BY GOVERNMENT,0,0
2016-07-15,25,152,152,25152,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Private",None,GIVEN BY GOVERNMENT,0,0
2016-07-11,25,153,153,25153,HINDUISM,,0,1,0,0,0,,3,3,"Yes, Government",None,GIVEN BY GOVERNMENT,1,0
2016-07-05,25,154,154,25154,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Private",None,GIVEN BY GOVERNMENT,0,0
2016-07-01,25,155,155,25155,HINDUISM,,0,0,0,0,0,MUD,3,2,"Yes, Government",None,RENTED,0,0
2016-07-18,25,156,156,25156,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-14,25,157,157,25157,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",Owned,RENTED,1,0
2016-07-18,25,158,158,25158,HINDUISM,,0,0,1,0,0,,1,1,"Yes, Private",Owned,RENTED,0,0
2016-07-15,25,159,159,25159,HINDUISM,,0,1,0,0,0,,3,3,"Yes, Government",None,RENTED,1,0
2016-07-23,25,160,160,25160,HINDUISM,,0,0,1,0,0,,2,3,"Yes, Government",None,RENTED,1,0
2016-07-01,25,161,161,25161,HINDUISM,,0,1,0,0,0,,2,1,"Yes, Government",None,RENTED,1,0
2016-07-26,25,162,162,25162,HINDUISM,,0,1,0,0,0,,1,1,"Yes, Private",None,GIVEN BY GOVERNMENT,0,0
2016-07-26,25,163,163,25163,HINDUISM,,0,0,0,0,1,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-14,25,164,164,25164,HINDUISM,,0,0,0,0,1,,5,5,"Yes, Private",Owned,RENTED,1,0
2016-07-23,25,165,165,25165,HINDUISM,,0,0,1,0,0,,3,16,"Yes, Government",None,RENTED,1,0
2016-07-15,25,166,166,25166,HINDUISM,,0,0,1,0,0,,3,0,"Yes, Government",Owned,RENTED,1,0
2016-07-22,25,167,167,25167,HINDUISM,,0,0,1,0,0,,3,0,"Yes, Government",None,RENTED,0,0
2016-07-05,25,168,168,25168,HINDUISM,,0,0,1,0,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-07,25,169,169,25169,HINDUISM,,0,0,1,0,0,,3,1,"Yes, Private",None,RENTED,0,0
2016-07-17,25,170,170,25170,HINDUISM,,0,0,1,0,0,,3,1,"Yes, Private",None,RENTED,1,0
2016-07-16,25,171,171,25171,HINDUISM,,0,0,1,0,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-18,25,172,172,25172,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-10,25,173,173,25173,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Government",None,GIVEN BY GOVERNMENT,1,0
2016-07-08,25,174,174,25174,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,1,0
2016-07-06,25,175,175,25175,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",Owned,GIVEN BY GOVERNMENT,1,0
2016-07-03,25,176,176,25176,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-11,25,177,177,25177,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-16,25,178,178,25178,HINDUISM,,0,0,0,0,1,,19,24,"Yes, Private",Owned,RENTED,1,0
2016-07-06,25,179,179,25179,HINDUISM,,0,0,0,1,0,,2,1,"Yes, Private",None,RENTED,0,0
2016-07-20,25,180,180,25180,HINDUISM,,0,0,1,0,0,,3,1,"Yes, Private",None,RENTED,1,0
2016-07-10,25,181,181,25181,ISLAM,,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-25,25,182,182,25182,ISLAM,,0,1,0,0,0,,1,1,"Yes, Private",None,RENTED,1,0
2016-07-23,25,183,183,25183,ISLAM,,0,1,0,0,0,,2,4,"Yes, Private",None,RENTED,1,0
2016-07-19,25,184,184,25184,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-07,25,185,185,25185,HINDUISM,,0,0,0,0,1,,4,1,"Yes, Private",Owned,RENTED,1,1
2016-07-17,25,186,186,25186,ISLAM,,0,0,0,0,1,,2,2,"Yes, Private",Owned,RENTED,0,0
2016-07-14,25,187,187,25187,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-09,25,188,188,25188,HINDUISM,,0,1,0,0,0,,1,1,"Yes, Private",Owned,RENTED,0,0
2016-07-17,25,189,189,25189,HINDUISM,,0,1,0,0,0,,1,1,"Yes, Private",Owned,RENTED,1,0
2016-07-14,25,190,190,25190,HINDUISM,,0,0,0,0,0,MUD,1,0,"Yes, Private",None,RENTED,1,0
2016-07-13,25,191,191,25191,HINDUISM,,0,0,0,0,0,MUD,1,0,"Yes, Government",Owned,RENTED,0,0
2016-07-08,25,192,192,25192,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,1,0
2016-07-21,25,193,193,25193,HINDUISM,,0,0,0,0,1,,1,1,"Yes, Private",Owned,RENTED,1,0
2016-07-05,25,194,194,25194,HINDUISM,,0,0,1,0,0,,1,2,"Yes, Private",None,RENTED,1,0
2016-07-08,25,195,195,25195,HINDUISM,,0,0,1,0,0,,6,2,"Yes, Private",None,RENTED,0,0
2016-07-23,25,196,196,25196,HINDUISM,,0,0,1,0,0,,4,2,"Yes, Government",None,RENTED,0,0
2016-07-07,25,197,197,25197,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-24,25,198,198,25198,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Government",None,GIVEN BY GOVERNMENT,0,0
2016-07-17,25,199,199,25199,HINDUISM,,0,1,0,0,0,,1,1,"Yes, Private",None,RENTED,0,0
2016-07-22,25,200,200,25200,HINDUISM,,0,0,0,0,0,MUD,2,4,"Yes, Government",None,RENTED,1,0
2016-07-21,25,201,201,25201,HINDUISM,,0,1,0,0,0,,2,1,"Yes, Government",None,RENTED,0,0
2016-07-09,25,202,202,25202,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-24,25,203,203,25203,HINDUISM,,0,1,0,0,0,,2,1,"Yes, Private",None,RENTED,1,0
2016-07-02,25,204,204,25204,HINDUISM,,0,0,1,0,0,,4,1,"Yes, Private",None,RENTED,0,0
2016-07-13,25,205,205,25205,HINDUISM,,0,0,1,0,0,,2,0,"Yes, Government",None,RENTED,1,0
2016-07-16,25,206,206,25206,HINDUISM,,0,1,0,0,0,,1,1,"Yes, Government",None,RENTED,0,0
2016-07-13,25,207,207,25207,HINDUISM,,0,0,1,0,0,,3,4,"Yes, Private",None,RENTED,0,0
2016-07-10,25,208,208,25208,HINDUISM,,0,0,0,0,1,,1,1,"Yes, Private",Owned,RENTED,1,0
2016-07-08,25,209,209,25209,HINDUISM,,0,0,0,0,0,MUD,4,7,"Yes, Government",None,RENTED,0,0
2016-07-26,25,210,210,25210,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,1,0
2016-07-19,25,211,211,25211,HINDUISM,,0,0,1,0,0,,3,1,"Yes, Private",None,RENTED,1,0
2016-07-20,25,212,212,25212,HINDUISM,,0,0,0,0,1,,2,1,"Yes, Private",None,RENTED,1,1
2016-07-17,25,213,213,25213,HINDUISM,,0,1,0,0,0,,2,4,"Yes, Government",None,RENTED,0,0
2016-07-22,25,214,214,25214,HINDUISM,,0,1,0,0,0,,2,2,"Yes, Government",None,RENTED,0,0
2016-07-16,25,215,215,25215,HINDUISM,,0,1,0,0,0,,3,2,"Yes, Private",None,RENTED,0,0
2016-07-12,25,216,216,25216,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-24,25,217,217,25217,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,1,0
2016-07-26,25,218,218,25218,HINDUISM,,0,0,1,0,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-10,25,219,219,25219,HINDUISM,,0,1,0,0,0,,2,1,"Yes, Private",None,RENTED,1,0
2016-07-09,25,220,220,25220,HINDUISM,,0,1,0,0,0,,1,1,"Yes, Government",None,RENTED,0,0
2016-07-13,25,221,221,25221,HINDUISM,,0,1,0,0,0,,2,1,"Yes, Private",None,RENTED,0,0
2016-07-06,25,222,222,25222,HINDUISM,,0,1,0,0,0,,3,4,"Yes, Government",None,RENTED,1,0
2016-07-20,25,223,223,25223,HINDUISM,,0,1,0,0,0,,3,1,"Yes, Government",None,RENTED,0,0
2016-07-08,25,224,224,25224,HINDUISM,,0,0,1,0,0,,4,7,"Yes, Government",Owned,RENTED,1,1
2016-07-16,25,225,225,25225,HINDUISM,,0,1,0,0,0,,2,2,"Yes, Private",None,RENTED,0,0
2016-07-17,25,226,226,25226,HINDUISM,,0,0,1,0,0,,2,0,No,None,RENTED,0,0
2016-07-06,25,227,227,25227,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,1,0
2016-07-21,25,228,228,25228,HINDUISM,,0,1,0,0,0,,3,4,"Yes, Government",None,LEASED,1,0
2016-07-08,25,229,229,25229,HINDUISM,,0,1,0,0,0,,3,3,"Yes, Government",None,LEASED,1,1
2016-07-20,25,230,230,25230,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,1,0
2016-07-17,25,231,231,25231,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",Owned,RENTED,1,0
2016-07-02,25,232,232,25232,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,1,0
2016-07-10,25,233,233,25233,HINDUISM,,0,0,1,0,0,,2,3,No,None,RENTED,0,0
2016-07-12,25,234,234,25234,HINDUISM,,0,0,1,0,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-16,25,235,235,25235,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",None,RENTED,0,1
2016-07-09,25,236,236,25236,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-01,25,237,237,25237,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-16,25,238,238,25238,HINDUISM,,0,1,0,0,0,,2,1,"Yes, Government",None,RENTED,0,0
2016-07-13,25,239,239,25239,HINDUISM,,0,0,1,0,0,,3,5,"Yes, Private",Owned,RENTED,0,0
2016-07-17,25,240,240,25240,HINDUISM,,0,0,1,0,0,,1,0,"Yes, Government",None,RENTED,0,1
2016-07-25,25,241,241,25241,HINDUISM,,0,0,0,0,1,,6,10,"Yes, Private",Owned,RENTED,0,0
2016-07-02,25,242,242,25242,HINDUISM,,0,0,0,0,1,,3,2,"Yes, Private",Owned,RENTED,1,0
2016-07-19,25,243,243,25243,HINDUISM,,0,0,0,0,1,,4,3,"Yes, Private",None,RENTED,1,1
2016-07-13,25,244,244,25244,ISLAM,,0,0,0,0,1,,4,0,"Yes, Private",Owned,RENTED,0,0
2016-07-16,25,245,245,25245,HINDUISM,,0,0,1,0,0,,3,0,"Yes, Private",Owned,RENTED,0,0
2016-07-09,25,246,246,25246,HINDUISM,,0,0,0,0,1,,7,4,"Yes, Private",Owned,RENTED,0,0
2016-07-25,25,247,247,25247,HINDUISM,,0,0,1,0,0,,3,2,"Yes, Private",Owned,RENTED,1,0
2016-07-02,25,248,248,25248,HINDUISM,,0,1,0,0,0,,3,1,"Yes, Government",Owned,RENTED,1,0
2016-07-20,25,249,249,25249,HINDUISM,,0,0,0,0,1,,4,2,"Yes, Private",Owned,RENTED,0,0
2016-07-16,25,250,250,25250,ISLAM,,0,0,0,1,0,,2,0,"Yes, Government",None,GIVEN BY GOVERNMENT,0,0
2016-07-26,25,251,251,25251,HINDUISM,,0,0,0,1,0,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-16,25,252,252,25252,HINDUISM,,0,0,0,1,0,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-04,26,1,1,26001,HINDUISM,,0,1,0,0,0,,2,2,"Yes, Private",Owned,RENTED,0,0
2016-07-01,26,2,2,26002,HINDUISM,,0,0,0,0,0,GRASS,1,0,No,None,RENTED,1,0
2016-07-11,26,3,3,26003,HINDUISM,,0,0,0,1,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-26,26,4,4,26004,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",None,RENTED,1,0
2016-07-15,26,5,5,26005,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-26,26,6,6,26006,HINDUISM,,0,0,0,1,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-12,26,7,7,26007,HINDUISM,,0,0,0,1,0,,1,1,"Yes, Private",None,RENTED,1,0
2016-07-04,26,8,8,26008,HINDUISM,,0,0,0,1,0,,2,1,"Yes, Private",None,RENTED,1,0
2016-07-22,26,9,9,26009,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-17,26,10,10,26010,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-11,26,11,11,26011,HINDUISM,,0,0,1,0,0,,2,0,"Yes, Government",None,RENTED,1,0
2016-07-10,26,12,12,26012,HINDUISM,,0,0,1,0,0,,3,2,"Yes, Government",Owned,RENTED,1,0
2016-07-04,26,13,13,26013,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-08,26,14,14,26014,HINDUISM,,0,1,0,0,0,,2,1,"Yes, Government",None,RENTED,1,0
2016-07-18,26,15,15,26015,HINDUISM,,0,0,0,0,1,,4,1,"Yes, Private",Owned,RENTED,0,0
2016-07-25,26,16,16,26016,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-03,26,17,17,26017,HINDUISM,,0,0,0,1,0,,3,1,"Yes, Private",Owned,RENTED,0,0
2016-07-10,26,18,18,26018,HINDUISM,,0,0,0,1,0,,3,1,"Yes, Private",Owned,RENTED,0,0
2016-07-02,26,19,19,26019,HINDUISM,,0,0,1,0,0,,3,0,No,None,RENTED,1,0
2016-07-10,26,20,20,26020,HINDUISM,,0,0,1,0,0,,2,2,No,None,GIVEN BY GOVERNMENT,0,0
2016-07-17,26,21,21,26021,HINDUISM,,0,0,1,0,0,,2,2,"Yes, Government",None,GIVEN BY GOVERNMENT,1,0
2016-07-21,26,22,22,26022,HINDUISM,,0,0,0,0,1,,2,2,"Yes, Private",Owned,RENTED,0,0
2016-07-20,26,23,23,26023,HINDUISM,,0,0,1,0,0,,1,0,"Yes, Government",Owned,NA,1,0
2016-07-16,26,24,24,26024,HINDUISM,,0,0,1,0,0,,1,0,"Yes, Government",None,NA,1,0
2016-07-08,26,25,25,26025,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-09,26,26,26,26026,HINDUISM,,0,0,0,0,1,,2,3,"Yes, Private",Owned,RENTED,0,0
2016-07-06,26,27,27,26027,HINDUISM,,0,0,1,0,0,,2,3,"Yes, Private",None,GIVEN BY GOVERNMENT,1,0
2016-07-20,26,28,28,26028,HINDUISM,,0,0,1,0,0,,1,1,"Yes, Private",Owned,RENTED,1,0
2016-07-19,26,29,29,26029,HINDUISM,,0,0,1,0,0,,2,2,"Yes, Private",None,RENTED,0,0
2016-07-14,26,30,30,26030,HINDUISM,,0,0,0,0,1,,4,1,"Yes, Private",Owned,RENTED,1,0
2016-07-08,26,31,31,26031,HINDUISM,,0,0,1,0,0,,4,4,"Yes, Private",None,RENTED,0,0
2016-07-20,26,32,32,26032,HINDUISM,,0,0,0,1,0,,2,1,"Yes, Private",None,RENTED,1,0
2016-07-22,26,33,33,26033,HINDUISM,,0,0,1,0,0,,2,2,"Yes, Private",None,RENTED,1,0
2016-07-17,26,34,34,26034,HINDUISM,,0,0,0,1,0,,1,2,"Yes, Government",None,RENTED,1,0
2016-07-12,26,35,35,26035,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-09,26,36,36,26036,HINDUISM,,0,0,0,0,1,,6,2,"Yes, Private",Owned,RENTED,1,0
2016-07-23,26,37,37,26037,HINDUISM,,0,0,1,0,0,,5,2,"Yes, Private",Owned,RENTED,0,0
2016-07-25,26,38,38,26038,HINDUISM,,0,0,1,0,0,,5,2,"Yes, Private",Owned,RENTED,1,0
2016-07-12,26,39,39,26039,HINDUISM,,0,0,1,0,0,,1,1,"Yes, Private",None,RENTED,0,0
2016-07-12,26,40,40,26040,HINDUISM,,0,0,1,0,0,,3,2,"Yes, Private",None,RENTED,0,0
2016-07-01,26,41,41,26041,HINDUISM,,0,0,0,0,1,,4,1,"Yes, Private",Owned,RENTED,0,0
2016-07-18,26,42,42,26042,HINDUISM,,0,0,0,0,1,,4,1,"Yes, Private",None,RENTED,0,0
2016-07-01,26,43,43,26043,HINDUISM,,0,1,0,0,0,,2,2,"Yes, Government",None,RENTED,1,0
2016-07-06,26,44,44,26044,HINDUISM,,0,0,1,0,0,,1,1,"Yes, Private",None,RENTED,1,0
2016-07-07,26,45,45,26045,HINDUISM,,0,0,0,0,1,,6,2,"Yes, Private",Owned,RENTED,1,0
2016-07-01,26,46,46,26046,HINDUISM,,0,0,0,0,1,,6,2,"Yes, Private",Owned,RENTED,1,1
2016-07-15,26,47,47,26047,HINDUISM,,0,0,1,0,0,,3,1,"Yes, Private",None,RENTED,1,0
2016-07-13,26,48,48,26048,HINDUISM,,0,0,1,0,0,,5,6,"Yes, Private",Owned,RENTED,0,0
2016-07-26,26,49,49,26049,HINDUISM,,0,0,1,0,0,,1,1,"Yes, Private",Owned,RENTED,1,0
2016-07-11,26,50,50,26050,HINDUISM,,0,0,1,0,0,,3,1,"Yes, Private",Owned,RENTED,1,1
2016-07-06,26,51,51,26051,HINDUISM,,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-04,26,52,52,26052,HINDUISM,,0,0,1,0,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-15,26,53,53,26053,HINDUISM,,0,0,0,0,1,,3,2,"Yes, Private",None,RENTED,0,1
2016-07-08,26,54,54,26054,HINDUISM,,0,0,1,0,0,,1,0,"Yes, Private",None,RENTED,1,0
